src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label,Attack_Type,capture_id,usage,source_csv,round_id
172.30.0.200,172.30.0.10,59202,8080,6,2026-05-06 13:44:39,33.861472,81.65622569509087,1.0040910212054577,0.5315775994617127,0.4725134217437446,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,1.0261052121212122,23.074543,0.0,3.94019878255058,33.861472,23.07455,0.0,1.991851294117647,5.311645398563765,33.861442,23.117894,8e-06,2.2574294666666663,5.613303664104908,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1905660.3773584904,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59218,8080,6,2026-05-06 13:44:39,33.805971,79.83796708575535,0.9761589158317624,0.5324503177264158,0.4437085981053465,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.05643659375,23.074793,0.0,3.99697143834187,33.805971,23.074865,0.0,1.9885865294117648,5.3121201211154645,33.805865,23.099642,1e-05,2.4147046428571426,5.772193578037712,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1202380.9523809524,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59230,8080,6,2026-05-06 13:44:39,33.75377,74.09542697008364,0.8887896077978844,0.4740211241588717,0.4147684836390127,16,14,1569,932,141,66,98.0625,21.512986630172943,74,66,66.57142857142857,2.060315014550851,141,66,83.36666666666666,22.26279906530673,495.6322222222223,320,280,20,11,1.163923103448276,23.076549,0.0,4.182608281694654,33.75377,23.076555,0.0,2.250251333333333,5.601592058250257,33.753609,23.117739,0.000239,2.596431461538461,5.954196348529622,11,0,0,0,2,3,0,11,28,0,0,0.875,83.36666666666666,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,98.0625,66.57142857142857,0,16,14,1569,932,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59242,8080,6,2026-05-06 13:44:39,33.666088,80.16969479792246,0.98021486785159,0.5346626551917764,0.4455522126598136,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.0520652499999998,23.076884,0.0,3.996282453121182,33.666088,23.076893,0.0,1.9803581176470584,5.31257375876781,33.666036,23.079183,6e-06,2.4047168571428577,5.767012555550068,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,3607142.857142857,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59248,8080,6,2026-05-06 13:44:39,33.676182,82.10550709103545,1.009615638732443,0.5345023969759993,0.4751132417564438,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,1.0204903636363638,23.078296,0.0,3.938682865919734,33.676182,23.078307,0.0,1.980951882352941,5.311449043045596,33.676142,23.120966,9e-06,2.2450761333333333,5.613484906843731,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,2104166.6666666665,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59252,8080,6,2026-05-06 13:44:39,33.620099,80.27935908219662,0.981555705710444,0.5353940212966058,0.4461616844138382,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.05062809375,23.078233,0.0,3.995497030439121,33.620099,23.078297,0.0,1.9776528823529411,5.311950921934126,33.620027,23.112577,7e-06,2.4014305,5.775700101499975,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,2195652.1739130435,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59254,8080,6,2026-05-06 13:44:39,33.57473,80.38783930652606,0.9828820663636012,0.5361174907437826,0.4467645756198188,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.0492103125,23.078542,0.0,3.995480513716978,33.574729999999995,23.078549,0.0,1.974984117647059,5.312377618150706,33.574218,23.092514,6e-06,2.3981584285714286,5.770621140130581,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1771929.8245614036,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59260,8080,6,2026-05-06 13:44:39,33.558457,80.42682057759689,0.9833586806449416,0.5363774621699681,0.4469812184749734,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.04870178125,23.078423,0.0,3.9951548319701486,33.558457,23.078546,0.0,1.974026882352941,5.312105458624479,33.558405,23.102915,9e-06,2.397028928571429,5.773361910851033,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,2348837.2093023253,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59276,8080,6,2026-05-06 13:44:40,33.543571,80.46251247370174,0.9837950765587838,0.5366154963047912,0.4471795802539926,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.04823659375,23.078512,0.0,3.994789491950896,33.543571,23.078519,0.0,1.9731512352941176,5.311710620343036,33.543522,23.117353,1e-05,2.395965857142857,5.777125785427274,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1364864.8648648649,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59288,8080,6,2026-05-06 13:44:40,33.494662,80.58000406154271,0.9852316169065984,0.5373990637672356,0.4478325531393629,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.0467081875,23.078395,0.0,3.994577791574352,33.494662,23.078417,0.0,1.970274235294118,5.311916436248837,33.494529,23.103365,1e-05,2.3924663571428573,5.773651531397694,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1803571.4285714284,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59302,8080,6,2026-05-06 13:44:40,33.48718,82.56891144611161,1.015313920133018,0.5375191341880684,0.4777947859449497,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,1.0147630303030304,23.07816,0.0,3.9372539860353184,33.48718,23.078172,0.0,1.9698341176470588,5.311388655287461,33.487140000000004,23.120218,9e-06,2.232476,5.613850992627836,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1741379.3103448276,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59310,8080,6,2026-05-06 13:44:40,33.420552,80.75869004198374,0.987416365833814,0.538590745000262,0.4488256208335517,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.04439225,23.077245,0.0,3.9940083843716296,33.420552,23.077874,0.0,1.965914823529412,5.312031654934554,33.420509,23.08802,7e-06,2.3871792142857147,5.769942859411288,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,2463414.634146341,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59316,8080,6,2026-05-06 13:44:40,33.441829,82.68088446956655,1.0166908036040732,0.538248072496274,0.4784427311077991,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,1.0133887575757576,23.076465,0.0,3.936203860551332,33.441829,23.076549,0.0,1.9671664117647056,5.310383783947547,33.441773,23.118364,1.2e-05,2.229451533333333,5.612839925024811,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1603174.6031746033,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59318,8080,6,2026-05-06 13:44:40,33.35224,80.92409985056476,0.9894387903181316,0.5396938856280717,0.4497449046900598,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.0422574999999998,23.076366,0.0,3.9933450142542863,33.35224,23.076377,0.0,1.9618964705882356,5.311628199129884,33.352098,23.086509,9e-06,2.382292714285714,5.769844000086093,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,2020000.0,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59330,8080,6,2026-05-06 13:44:40,33.319027,81.00476643570654,0.9904250805403172,0.5402318621129003,0.4501932184274169,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.04121959375,23.075363,0.0,3.9930576646864777,33.319027,23.075375,0.0,1.9599427647058825,5.311554877261876,33.318977,23.077809,5e-06,2.3799269285714284,5.7677271488554736,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,3156250.0,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59344,8080,6,2026-05-06 13:44:40,33.294983,81.06326409597506,0.9911403168459344,0.5406219910068732,0.4505183258390611,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.04046821875,23.074604,0.0,3.992729925210544,33.294983,23.074965,0.0,1.958528411764706,5.311425623476078,33.294911,23.07848,6e-06,2.3782079285714284,5.768024712252807,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,3607142.857142857,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59360,8080,6,2026-05-06 13:44:40,33.262488,81.14245693226556,0.9921085879083972,0.5411501388591257,0.4509584490492714,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.03945275,23.074119,0.0,3.992405636829724,33.262488,23.074206,0.0,1.9566169411764704,5.311225078100792,33.262423,23.079171,9e-06,2.375887357142857,5.768377319260746,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,2061224.4897959183,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59362,8080,6,2026-05-06 13:44:40,33.239347,81.19894774106122,0.9927992869414672,0.5415268837862548,0.4512724031552124,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.03872959375,23.07406,0.0,3.9920089097209006,33.239347,23.07407,0.0,1.955255705882353,5.310879583623753,33.238756,23.094353,9e-06,2.374196857142857,5.772500124785582,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1980392.1568627448,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59374,8080,6,2026-05-06 13:44:40,33.231958,83.20304208376768,1.023111548227161,0.5416472902379089,0.4814642579892524,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,1.0070290303030305,23.073924,0.0,3.9347097354672735,33.231958,23.074043,0.0,1.9548210588235293,5.310447065712602,33.231924,23.115722,1.2e-05,2.2154616,5.613536125545712,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1485294.1176470588,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59388,8080,6,2026-05-06 13:44:40,33.171569,81.36485796014051,0.9948278298201692,0.5426333617200924,0.4521944681000769,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.03661153125,23.07397,0.0,3.9913503486324258,33.171569,23.073983,0.0,1.9512687647058824,5.310636868798068,33.171489,23.108734,1.3e-05,2.369392071428571,5.776694351218565,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1231707.3170731708,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,59394,8080,6,2026-05-06 13:44:40,33.117648,81.49733338551094,0.9964475738132128,0.5435168584435706,0.4529307153696421,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.0349265,23.073539,0.0,3.991336125326165,33.117648,23.073554,0.0,1.9480969411764708,5.311168597653102,33.117571,23.082538,1.3e-05,2.3655407857142854,5.770211628557931,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1246913.5802469137,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32904,8080,6,2026-05-06 13:44:40,33.111382,83.5060282292053,1.026837236814821,0.5436197136078464,0.4832175232069746,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,1.003375212121212,23.072601,0.0,3.933695486309809,33.111382,23.072614,0.0,1.9477283529411769,5.310229993501223,33.111351,23.114176,6e-06,2.2074234000000006,5.613637542484515,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,3060606.060606061,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32918,8080,6,2026-05-06 13:44:40,33.083152,83.57728429262121,1.027713441572919,0.5440835867150748,0.4836298548578442,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,1.0025197575757576,23.072585,0.0,3.933564351835114,33.083152,23.072592,0.0,1.9460677647058824,5.310324290797243,33.08311,23.11413,1.1e-05,2.2055406666666664,5.613819793444824,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1246913.5802469137,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32924,8080,6,2026-05-06 13:44:40,33.063751,83.62632539786547,1.0283164786717631,0.544402841649757,0.4839136370220063,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,1.0019318484848485,23.072069,0.0,3.93329259369319,33.063751,23.072081,0.0,1.9449265294117648,5.310140377639195,33.063375,23.11359,1.2e-05,2.204225,5.613680230143596,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1442857.1428571427,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32926,8080,6,2026-05-06 13:44:40,32.984648,81.82594520941984,1.000465428644259,0.5457084156241413,0.4547570130201177,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.03077025,23.071914,0.0,3.990192669402224,32.984648,23.072003,0.0,1.9402734117647056,5.310904932202099,32.984595,23.094276,7e-06,2.3560425,5.774396443063685,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,2525000.0,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32942,8080,6,2026-05-06 13:44:40,32.973154,83.85609699332979,1.0311418798456464,0.5458986422712246,0.4852432375744219,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,0.9991864848484848,23.071762,0.0,3.932920656851559,32.973154,23.071841,0.0,1.9395972941176471,5.310562765170215,32.973008,23.11309,1e-05,2.198200533333333,5.614339929904041,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,331147.54098360654,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32958,8080,6,2026-05-06 13:44:40,32.947211,83.92212621578196,1.0319538124182954,0.5463284889273329,0.4856253234909625,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,0.9984003333333334,23.07172,0.0,3.932784470229448,32.947211,23.071729,0.0,1.9380712352941172,5.310619025007909,32.947171,23.113018,9e-06,2.1964780666666663,5.614486161094512,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1980392.1568627448,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32968,8080,6,2026-05-06 13:44:40,32.92155,83.98754007633298,1.032758178153823,0.5467543296108476,0.4860038485429756,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,0.9976227272727272,23.071623,0.0,3.93263992880269,32.92155,23.071693,0.0,1.9365617647058824,5.310696455369988,32.921503,23.112903,9e-06,2.1947668666666664,5.614626688832481,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1870370.3703703703,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32972,8080,6,2026-05-06 13:44:40,32.859273,82.1381532086848,1.0042827180017038,0.5477905734554748,0.456492144546229,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.02685228125,23.071536,0.0,3.989766277523677,32.859273,23.071546,0.0,1.932898411764706,5.311542234769318,32.859224,23.08021,1.1e-05,2.3470874285714283,5.771866124918077,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1629032.258064516,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32976,8080,6,2026-05-06 13:44:40,32.823707,82.2271536849875,1.0053709046330446,0.5483841297998425,0.4569867748332021,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.02574084375,23.071495,0.0,3.989726049882264,32.823707,23.071506,0.0,1.930806294117647,5.311843669261778,32.823661,23.071654,1.5e-05,2.3445472142857144,5.769953190312765,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,442982.4561403509,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32982,8080,6,2026-05-06 13:44:40,32.83003,82.2113168949282,1.0051772721499188,0.5482785120817739,0.4568987600681449,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.0259384375,23.072103,0.0,3.989499329983423,32.83003,23.072115,0.0,1.9311782352941171,5.311458665409371,32.82998,23.103313,7e-06,2.3449985714285715,5.778353048138071,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,3156250.0,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,32990,8080,6,2026-05-06 13:44:40,32.811379,82.2580483435335,1.0057486459194536,0.5485901705015201,0.4571584754179335,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.02535559375,23.072074,0.0,3.989350040012963,32.811379,23.072156,0.0,1.930081117647059,5.311453011404151,32.811327,23.110599,1e-05,2.3436662142857143,5.780509121131449,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,2295454.5454545454,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,33000,8080,6,2026-05-06 13:44:40,32.756987,82.39463537962145,1.0074186615515035,0.5495010881190019,0.4579175734325015,18,15,1701,998,110,66,94.5,17.588664278765204,74,66,66.53333333333333,1.995550606279435,110,66,81.78787878787878,19.091101490131987,364.4701561065197,360,300,20,13,1.02365584375,23.072417,0.0,3.989522146044241,32.756987,23.072429,0.0,1.9268815882352943,5.312230365578829,32.756943,23.084458,1.3e-05,2.339781642857143,5.774119364035952,13,0,0,0,2,3,0,13,31,0,0,0.8333333333333334,81.78787878787878,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,1442857.1428571427,0,94.5,66.53333333333333,0,18,15,1701,998,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
172.30.0.200,172.30.0.10,33006,8080,6,2026-05-06 13:44:40,32.777901,84.35561508346737,1.037284236107736,0.5491504779393898,0.4881337581683464,18,16,1701,1064,110,66,94.5,17.588664278765204,74,66,66.5,1.9364916731037085,110,66,81.32352941176471,18.99647117111537,360.8659169550173,360,320,20,13,0.9932697272727272,23.072174,0.0,3.932060512726269,32.777901,23.072185,0.0,1.928111823529412,5.311346530342224,32.777705,23.115743,6e-06,2.1851803333333333,5.616403557540783,13,0,0,0,2,3,0,13,32,0,0,0.8888888888888888,81.32352941176471,64240,65160,0,0,0,0,0,0,0,0,101.0,4.0,0,0,2885714.2857142854,0,94.5,66.5,0,18,16,1701,1064,1,slow_dos,slow_dos_05,train_v2,slow_dos_05.csv,05
